,Tick,Second,AttackerSteamId,AttackerName,AttackerTeam,AttackerSide,AttackerX,AttackerY,AttackerZ,AttackerAreaId,AttackerAreaName,AttackerViewX,AttackerViewY,VictimSteamId,VictimName,VictimTeam,VictimSide,VictimX,VictimY,VictimZ,VictimAreaId,VictimAreaName,VictimViewX,VictimViewY,Weapon,HpDamage,HpDamageTaken,ArmorDamage,ArmorDamageTaken,HitGroup,RoundNum,MatchId,MapName
3668,397142,28.6640625,7.656119799982542e+16,nexa,G2 Esports,CT,-606.8211669921875,-1215.0703125,-167.96875,140.0,Leftside Connector,98.525390625,359.813232421875,76561198000827804,mir,Team Spirit,T,-785.0386962890625,1.2348653078079224,-167.96875,181,Catwalk T Aparments Peek,152.60009765625,0.6097412109375,Desert Eagle,35,35,1,1,Chest,22,spirit-vs-g2-mirage,de_mirage
3669,397180,28.9609375,7.656119804168338e+16,NiKo,G2 Esports,CT,-732.311279296875,-1327.59912109375,-167.96875,6.0,Bottom Stairs,79.464111328125,1.1865234375,76561198799340122,degster,Team Spirit,T,-550.7012329101562,-379.41656494140625,-167.9838104248047,40,Catwalk Connector Peek,259.332275390625,1.6204833984375,Desert Eagle,49,49,1,1,Stomach,22,spirit-vs-g2-mirage,de_mirage
3670,397192,29.0546875,7.656119799982542e+16,nexa,G2 Esports,CT,-613.370361328125,-1225.215576171875,-167.96875,140.0,Leftside Connector,99.2999267578125,0.263671875,76561198000827804,mir,Team Spirit,T,-808.6484985351562,-8.818597793579102,-168.23348999023438,181,Catwalk T Aparments Peek,270.8294677734375,3.1695556640625,Desert Eagle,35,14,1,1,Chest,22,spirit-vs-g2-mirage,de_mirage
3671,397320,30.0546875,7.656119799982542e+16,nexa,G2 Esports,CT,-558.8120727539062,-1187.7025146484375,-167.96875,140.0,Leftside Connector,98.7396240234375,0.98876953125,76561198045898864,chopper,Team Spirit,T,-699.5210571289062,-402.6051330566406,-168.7853240966797,86,Catwalk Connector Peek,268.648681640625,1.2579345703125,Desert Eagle,42,42,1,1,Chest,22,spirit-vs-g2-mirage,de_mirage
3672,397386,30.5703125,7.656119804589886e+16,chopper,Team Spirit,T,-712.8558959960938,-400.246826171875,-168.63685607910156,86.0,Catwalk Connector Peek,276.9927978515625,3.5101318359375,76561197999825422,nexa,G2 Esports,CT,-609.434326171875,-1194.218017578125,-167.96875,140,Leftside Connector,97.7178955078125,0.0494384765625,AK-47,33,33,4,4,Stomach,22,spirit-vs-g2-mirage,de_mirage
3673,397412,30.7734375,7.656119804589886e+16,chopper,Team Spirit,T,-715.9849853515625,-400.6014709472656,-168.6600799560547,86.0,Catwalk Connector Peek,277.1795654296875,7.174072265625,76561197999825422,nexa,G2 Esports,CT,-614.021728515625,-1194.8221435546875,-167.96875,140,Leftside Connector,96.96533203125,0.428466796875,AK-47,26,26,0,0,RightLeg,22,spirit-vs-g2-mirage,de_mirage
3674,397438,30.9765625,7.656119804589886e+16,chopper,Team Spirit,T,-721.3073120117188,-401.22698974609375,-168.7008819580078,86.0,Catwalk Connector Peek,277.119140625,10.6842041015625,76561197999825422,nexa,G2 Esports,CT,-618.36181640625,-1195.3414306640625,-167.96875,140,Leftside Connector,96.778564453125,1.175537109375,AK-47,26,17,0,0,RightLeg,22,spirit-vs-g2-mirage,de_mirage
3675,397469,31.21875,7.656119801287205e+16,huNter-,G2 Esports,CT,-880.66552734375,-221.720947265625,-167.96875,99.0,Deep Catwalk,307.5457763671875,3.6419677734375,76561198045898864,chopper,Team Spirit,T,-730.7360229492188,-402.47772216796875,-168.67437744140625,87,Deep Catwalk,279.3658447265625,11.27197265625,CZ75 Auto,89,58,12,12,Head,22,spirit-vs-g2-mirage,de_mirage
3676,397592,32.1796875,7.656119801287205e+16,huNter-,G2 Esports,CT,-876.7158203125,-328.10400390625,-166.2181396484375,865.0,Deep Catwalk,355.8416748046875,2.8839111328125,76561198799340122,degster,Team Spirit,T,-499.1944580078125,-344.07513427734375,-166.7759552001953,40,Catwalk Connector Peek,256.5472412109375,0.4119873046875,CZ75 Auto,21,12,3,3,RightArm,22,spirit-vs-g2-mirage,de_mirage
3677,402302,68.9765625,7.656119801287205e+16,huNter-,G2 Esports,CT,-884.7642822265625,278.3756408691406,-168.7682342529297,2459.0,CT Deep Catwalk Mid peek,194.9578857421875,359.5550537109375,76561198040577200,sdy,Team Spirit,T,-1805.470703125,34.40615463256836,-167.96875,8,B Bombsite Cross to Catwalk,13.3648681640625,0.28564453125,AWP,110,100,1,1,Chest,22,spirit-vs-g2-mirage,de_mirage
3678,408767,25.5,7.65611980405772e+16,sdy,Team Spirit,T,-1418.270263671875,708.55419921875,-54.448974609375,739.0,Deep T Apps,144.3878173828125,359.8681640625,76561198068944951,AmaNEk,G2 Esports,CT,-1642.712890625,859.8931884765625,-47.96875,2532,CT Side Apps,327.930908203125,3.6474609375,AK-47,27,27,4,4,Chest,23,spirit-vs-g2-mirage,de_mirage
3679,408779,25.59375,7.656119806894494e+16,AmaNEk,G2 Esports,CT,-1643.2607421875,860.2255249023438,-47.96875,2532.0,CT Side Apps,325.3106689453125,3.087158203125,76561198040577200,sdy,Team Spirit,T,-1421.11572265625,702.9556884765625,-52.55200958251953,739,Deep T Apps,144.5635986328125,1.6259765625,AWP,111,100,1,1,Chest,23,spirit-vs-g2-mirage,de_mirage
3680,408810,25.8359375,7.65611980405772e+16,sdy,Team Spirit,T,-1421.11572265625,702.9556884765625,-52.55200958251953,739.0,Deep T Apps,141.240234375,6.5093994140625,76561198068944951,AmaNEk,G2 Esports,CT,-1642.3408203125,861.6758422851562,-47.96875,2532,CT Side Apps,326.05224609375,2.7191162109375,HE Grenade,43,43,14,14,Generic,23,spirit-vs-g2-mirage,de_mirage
3681,416094,82.7421875,7.656119801287205e+16,huNter-,G2 Esports,CT,-2161.957275390625,-86.10717010498047,-167.96875,7.0,Close Market door,72.88330078125,0.0439453125,76561197961134282,magixx,Team Spirit,T,-1984.524658203125,462.0975341796875,-159.96875,50,B Site Default Plant,250.7464599609375,0.9393310546875,M4A1,22,22,4,4,Chest,23,spirit-vs-g2-mirage,de_mirage
3682,416107,82.84375,7.656119801287205e+16,huNter-,G2 Esports,CT,-2162.467529296875,-85.94290161132812,-167.96875,7.0,Close Market door,72.4603271484375,359.3408203125,76561197961134282,magixx,Team Spirit,T,-1980.4669189453125,460.1314392089844,-159.96875,50,B Site Default Plant,250.1312255859375,1.0546875,M4A1,22,22,4,4,RightArm,23,spirit-vs-g2-mirage,de_mirage
3683,416120,82.9453125,7.656119801287205e+16,huNter-,G2 Esports,CT,-2163.5224609375,-85.6086654663086,-167.96875,7.0,Close Market door,72.0318603515625,359.3902587890625,76561197961134282,magixx,Team Spirit,T,-1977.6749267578125,459.8697814941406,-159.96875,50,B Site Default Plant,251.630859375,2.6422119140625,M4A1,91,56,19,19,Head,23,spirit-vs-g2-mirage,de_mirage
3684,416366,84.8671875,7.656119801287205e+16,huNter-,G2 Esports,CT,-2335.99267578125,98.73422241210938,-167.96875,100.0,Back Right B Site from T's Perspective,46.0162353515625,352.7655029296875,76561198799340122,degster,Team Spirit,T,-1668.7762451171875,793.3289184570312,-47.96875,20,CT Side Apps,226.2579345703125,8.15185546875,M4A1,90,90,19,19,Head,23,spirit-vs-g2-mirage,de_mirage
3685,416368,84.8828125,7.656119879934013e+16,degster,Team Spirit,T,-1668.7762451171875,793.3289184570312,-47.96875,20.0,CT Side Apps,225.6646728515625,8.074951171875,76561198012872053,huNter-,G2 Esports,CT,-2336.1025390625,98.83667755126953,-167.96875,100,Back Right B Site from T's Perspective,46.065673828125,352.529296875,AWP,109,100,1,1,Chest,23,spirit-vs-g2-mirage,de_mirage
3686,416863,88.75,7.656119879934013e+16,degster,Team Spirit,T,-1682.5885009765625,777.1931762695312,-47.96875,20.0,CT Side Apps,346.6131591796875,1.680908203125,76561198041683378,NiKo,G2 Esports,CT,-409.0814208984375,476.49359130859375,-102.01671600341797,1958,T Deep Apps Underpass/Apps Peek,167.2998046875,358.41796875,AWP,262,100,0,0,Head,23,spirit-vs-g2-mirage,de_mirage
3687,416914,89.1484375,7.656119804589886e+16,chopper,Team Spirit,T,-2111.11962890625,483.7027893066406,-162.8934783935547,204.0,Back B Site Peeking Apps/Plat,183.328857421875,4.4000244140625,76561198068944951,AmaNEk,G2 Esports,CT,-2279.43017578125,488.2191162109375,-167.96875,21,Back B Site Peeking Apps/Plat,359.8956298828125,1.219482421875,AK-47,27,27,4,4,RightArm,23,spirit-vs-g2-mirage,de_mirage
3688,416923,89.21875,7.656119806894494e+16,AmaNEk,G2 Esports,CT,-2279.37060546875,488.22735595703125,-167.96875,21.0,Back B Site Peeking Apps/Plat,355.133056640625,357.967529296875,76561198045898864,chopper,Team Spirit,T,-2115.91845703125,490.3650817871094,-164.55905151367188,204,Back B Site Peeking Apps/Plat,182.74658203125,6.9268798828125,AWP,111,100,1,1,Chest,23,spirit-vs-g2-mirage,de_mirage
3689,417655,94.9375,7.656119806894494e+16,AmaNEk,G2 Esports,CT,-2277.983642578125,284.5383605957031,-167.4654998779297,18.0,Bench,352.122802734375,1.5106201171875,76561198000827804,mir,Team Spirit,T,-1841.318115234375,249.29107666015625,-161.63832092285156,555,Catwalk Plant B Site,178.9837646484375,0.439453125,AWP,111,100,1,1,Chest,23,spirit-vs-g2-mirage,de_mirage
3690,417937,97.140625,7.656119879934013e+16,degster,Team Spirit,T,-1782.698486328125,345.94427490234375,-165.71875,1.0,B Bombsite Cross to Catwalk,195.435791015625,358.8189697265625,76561198068944951,AmaNEk,G2 Esports,CT,-2074.61181640625,260.54296875,-159.96875,23,B site Market Plant,88.79150390625,0.318603515625,AWP,139,3,1,1,Stomach,23,spirit-vs-g2-mirage,de_mirage
3691,418779,103.71875,7.656119797224291e+16,JACKZ,G2 Esports,CT,-783.5313720703125,22.1669921875,-167.96875,181.0,Catwalk T Aparments Peek,148.150634765625,1.2744140625,76561198799340122,degster,Team Spirit,T,-1520.8848876953125,495.765869140625,-167.98175048828125,180,Arch,208.0865478515625,2.373046875,M4A4,21,10,4,4,Chest,23,spirit-vs-g2-mirage,de_mirage
3692,423332,10.5546875,7.656119804168338e+16,NiKo,G2 Esports,CT,-1135.3155517578125,-713.786376953125,-167.96875,285.0,Snipers Nest,20.555419921875,351.6229248046875,76561198000827804,mir,Team Spirit,T,494.03955078125,-660.0526123046875,-160.27999877929688,2457,Behind Big Boxes,187.822265625,8.349609375,Incendiary Grenade,1,1,0,0,Generic,24,spirit-vs-g2-mirage,de_mirage
3693,423408,11.1484375,7.656119804168338e+16,NiKo,G2 Esports,CT,-1148.6669921875,-798.6105346679688,-167.96875,285.0,Snipers Nest,69.6917724609375,354.6221923828125,76561198000827804,mir,Team Spirit,T,502.96875,-646.8140258789062,-160.0079803466797,2458,Behind Big Boxes,267.308349609375,54.4207763671875,Incendiary Grenade,1,1,0,0,Generic,24,spirit-vs-g2-mirage,de_mirage
3694,423433,11.34375,7.656119804168338e+16,NiKo,G2 Esports,CT,-1140.34765625,-810.8511352539062,-167.96875,285.0,Snipers Nest,70.6805419921875,354.2926025390625,76561198000827804,mir,Team Spirit,T,502.96875,-646.8140258789062,-160.0079803466797,2458,Behind Big Boxes,283.8153076171875,59.842529296875,Incendiary Grenade,2,2,0,0,Generic,24,spirit-vs-g2-mirage,de_mirage
3695,423508,11.9296875,7.656119804168338e+16,NiKo,G2 Esports,CT,-1157.058349609375,-865.2440795898438,-167.96875,216.0,Snipers Nest,79.892578125,2.735595703125,76561198041683378,NiKo,G2 Esports,CT,-1157.058349609375,-865.2440795898438,-167.96875,216,Snipers Nest,79.892578125,2.735595703125,HE Grenade,4,4,1,1,Generic,24,spirit-vs-g2-mirage,de_mirage
3696,424031,16.015625,7.656119797224291e+16,JACKZ,G2 Esports,CT,-2049.73876953125,404.8031921386719,-159.96875,50.0,B Site Default Plant,268.099365234375,359.747314453125,76561198040577200,sdy,Team Spirit,T,-1471.96875,664.0103759765625,-47.96875,738,Deep T Apps,114.862060546875,3.7353515625,HE Grenade,12,12,4,4,Generic,24,spirit-vs-g2-mirage,de_mirage
3697,424938,23.1015625,7.656119797224291e+16,JACKZ,G2 Esports,CT,-2147.1123046875,23.6468563079834,-164.05996704101562,7.0,Close Market door,74.8828125,352.232666015625,76561198040577200,sdy,Team Spirit,T,-1969.27587890625,775.9841918945312,-25.238861083984375,48,Left Side Platform,267.396240234375,15.0897216796875,AWP,110,88,1,1,Chest,24,spirit-vs-g2-mirage,de_mirage
3698,425100,24.3671875,7.656119801287205e+16,huNter-,G2 Esports,CT,-1318.7705078125,314.2134704589844,-167.96875,227.0,Arch,154.3853759765625,353.14453125,76561197961134282,magixx,Team Spirit,T,-1740.755859375,758.716552734375,-47.96875,20,CT Side Apps,192.1728515625,7.349853515625,Incendiary Grenade,5,5,0,0,Generic,24,spirit-vs-g2-mirage,de_mirage
3699,425126,24.5703125,7.656119801287205e+16,huNter-,G2 Esports,CT,-1297.481201171875,354.0203552246094,-167.96875,25.0,Arch,156.8902587890625,353.43017578125,76561197961134282,magixx,Team Spirit,T,-1787.060791015625,760.3426513671875,-47.96875,20,CT Side Apps,193.90869140625,8.0584716796875,Incendiary Grenade,6,6,0,0,Generic,24,spirit-vs-g2-mirage,de_mirage
3700,425146,24.7265625,7.656119801287205e+16,huNter-,G2 Esports,CT,-1281.9429931640625,387.4998779296875,-167.9343719482422,25.0,Arch,158.92822265625,353.3807373046875,76561197961134282,magixx,Team Spirit,T,-1823.38037109375,757.187255859375,-47.96875,160,CT Side Apps,206.114501953125,11.2335205078125,HE Grenade,20,20,6,6,Generic,24,spirit-vs-g2-mirage,de_mirage
3701,425151,24.765625,7.656119801287205e+16,huNter-,G2 Esports,CT,-1279.154296875,393.9544982910156,-167.96875,25.0,Arch,159.54345703125,353.3807373046875,76561197961134282,magixx,Team Spirit,T,-1829.915283203125,755.7116088867188,-47.96875,160,CT Side Apps,206.114501953125,11.2335205078125,Incendiary Grenade,7,7,0,0,Generic,24,spirit-vs-g2-mirage,de_mirage
3702,425177,24.96875,7.656119801287205e+16,huNter-,G2 Esports,CT,-1265.42626953125,426.9971008300781,-167.96875,25.0,Arch,161.9989013671875,353.47412109375,76561197961134282,magixx,Team Spirit,T,-1864.787109375,757.3184814453125,-47.96875,160,CT Side Apps,219.00146484375,12.645263671875,Incendiary Grenade,8,8,0,0,Generic,24,spirit-vs-g2-mirage,de_mirage
3703,425202,25.1640625,7.656119801287205e+16,huNter-,G2 Esports,CT,-1262.232421875,436.7787170410156,-167.96875,25.0,Arch,163.8446044921875,353.8531494140625,76561197961134282,magixx,Team Spirit,T,-1900.2239990234375,746.9036254882812,-47.96875,359,CT Side Apps,220.2044677734375,12.8485107421875,Incendiary Grenade,8,8,0,0,Generic,24,spirit-vs-g2-mirage,de_mirage
3704,425228,25.3671875,7.656119801287205e+16,huNter-,G2 Esports,CT,-1260.88427734375,441.4383544921875,-167.6191864013672,25.0,Arch,164.366455078125,353.287353515625,76561197961134282,magixx,Team Spirit,T,-1937.2894287109375,725.5419311523438,-47.96875,359,CT Side Apps,184.2901611328125,19.0887451171875,Incendiary Grenade,8,8,0,0,Generic,24,spirit-vs-g2-mirage,de_mirage
3705,425254,25.5703125,7.656119801287205e+16,huNter-,G2 Esports,CT,-1260.5714111328125,442.51361083984375,-167.52052307128906,25.0,Arch,164.696044921875,353.001708984375,76561197961134282,magixx,Team Spirit,T,-1972.2161865234375,697.5453491210938,-3.765024423599243,48,Left Side Platform,234.6185302734375,33.5577392578125,Incendiary Grenade,8,8,0,0,Generic,24,spirit-vs-g2-mirage,de_mirage
3706,425279,25.765625,7.656119801287205e+16,huNter-,G2 Esports,CT,-1260.423828125,443.1048889160156,-167.46798706054688,25.0,Arch,165.0311279296875,353.616943359375,76561197961134282,magixx,Team Spirit,T,-1982.8583984375,652.0035400390625,7.610597610473633,48,Left Side Platform,268.8848876953125,36.7327880859375,Incendiary Grenade,8,8,0,0,Generic,24,spirit-vs-g2-mirage,de_mirage
3707,425328,26.1484375,7.656119801287205e+16,huNter-,G2 Esports,CT,-1260.3096923828125,442.8800964355469,-167.47601318359375,25.0,Arch,167.8656005859375,349.6893310546875,76561197961134282,magixx,Team Spirit,T,-1915.3111572265625,582.2555541992188,-58.61854553222656,51,Left Side Platform,325.8050537109375,34.6453857421875,M4A1,22,22,4,4,Chest,24,spirit-vs-g2-mirage,de_mirage
3708,425510,27.5703125,7.656119801287205e+16,huNter-,G2 Esports,CT,-1267.187255859375,409.6745910644531,-167.96875,25.0,Arch,161.0101318359375,351.9140625,76561198799340122,degster,Team Spirit,T,-1731.57373046875,838.4152221679688,7.663660049438477,20,CT Side Apps,223.7969970703125,16.754150390625,Incendiary Grenade,8,8,0,0,Generic,24,spirit-vs-g2-mirage,de_mirage
3709,425536,27.7734375,7.656119801287205e+16,huNter-,G2 Esports,CT,-1254.7867431640625,443.396240234375,-167.05160522460938,25.0,Arch,163.9874267578125,351.8646240234375,76561198799340122,degster,Team Spirit,T,-1743.96875,850.8106079101562,-5.261554718017578,2531,CT Side Apps,230.8721923828125,14.337158203125,Incendiary Grenade,8,8,0,0,Generic,24,spirit-vs-g2-mirage,de_mirage
3710,425561,27.96875,7.656119801287205e+16,huNter-,G2 Esports,CT,-1250.399169921875,456.26129150390625,-165.8390655517578,25.0,Arch,165.6903076171875,351.771240234375,76561198799340122,degster,Team Spirit,T,-1742.2099609375,863.1578979492188,-47.96875,2531,CT Side Apps,243.5174560546875,13.1231689453125,Incendiary Grenade,8,8,0,0,Generic,24,spirit-vs-g2-mirage,de_mirage
3711,426032,31.6484375,7.656119804168338e+16,NiKo,G2 Esports,CT,-988.13232421875,350.7091369628906,-367.96875,178.0,Deep T Apps Underpass STairs,11.744384765625,337.7252197265625,76561198000827804,mir,Team Spirit,T,-681.6466674804688,421.10247802734375,-235.72689819335938,178,Deep T Apps Underpass STairs,194.2327880859375,22.8076171875,M4A1,22,22,4,4,Chest,24,spirit-vs-g2-mirage,de_mirage
3712,426034,31.6640625,7.65611980008278e+16,mir,Team Spirit,T,-682.0720825195312,421.1806640625,-236.01048278808594,178.0,Deep T Apps Underpass STairs,193.8922119140625,23.4228515625,76561198041683378,NiKo,G2 Esports,CT,-988.407958984375,352.17132568359375,-367.96875,178,Deep T Apps Underpass STairs,11.44775390625,337.7252197265625,AK-47,27,27,3,3,Chest,24,spirit-vs-g2-mirage,de_mirage
3713,426045,31.75,7.656119804168338e+16,NiKo,G2 Esports,CT,-988.7286987304688,353.9073791503906,-367.96875,178.0,Deep T Apps Underpass STairs,11.612548828125,338.88427734375,76561198000827804,mir,Team Spirit,T,-684.1209106445312,423.7760314941406,-237.37640380859375,178,Deep T Apps Underpass STairs,193.4857177734375,23.5931396484375,M4A1,22,22,4,4,Chest,24,spirit-vs-g2-mirage,de_mirage
3714,426047,31.765625,7.65611980008278e+16,mir,Team Spirit,T,-684.3797607421875,424.2436828613281,-237.54896545410156,178.0,Deep T Apps Underpass STairs,193.4857177734375,23.66455078125,76561198041683378,NiKo,G2 Esports,CT,-988.7286987304688,353.9073791503906,-367.96875,178,Deep T Apps Underpass STairs,11.71142578125,339.378662109375,AK-47,34,34,4,4,Stomach,24,spirit-vs-g2-mirage,de_mirage
3715,426060,31.8671875,7.65611980008278e+16,mir,Team Spirit,T,-684.9358520507812,425.2484436035156,-237.91966247558594,178.0,Deep T Apps Underpass STairs,192.117919921875,26.4605712890625,76561198041683378,NiKo,G2 Esports,CT,-988.7286987304688,353.9073791503906,-367.96875,178,Deep T Apps Underpass STairs,11.97509765625,339.7412109375,AK-47,34,34,4,4,Stomach,24,spirit-vs-g2-mirage,de_mirage
3716,426071,31.953125,7.656119804168338e+16,NiKo,G2 Esports,CT,-988.7286987304688,353.9073791503906,-367.96875,178.0,Deep T Apps Underpass STairs,13.8262939453125,343.2073974609375,76561198000827804,mir,Team Spirit,T,-684.9358520507812,425.2484436035156,-237.91966247558594,178,Deep T Apps Underpass STairs,192.117919921875,26.663818359375,M4A1,22,22,4,4,Chest,24,spirit-vs-g2-mirage,de_mirage
3717,426073,31.96875,7.65611980008278e+16,mir,Team Spirit,T,-684.9358520507812,425.2484436035156,-237.91966247558594,178.0,Deep T Apps Underpass STairs,192.1893310546875,26.69677734375,76561198041683378,NiKo,G2 Esports,CT,-988.7286987304688,353.9073791503906,-367.96875,178,Deep T Apps Underpass STairs,13.8592529296875,343.2073974609375,AK-47,27,1,3,3,Chest,24,spirit-vs-g2-mirage,de_mirage
3718,428014,47.1328125,7.656119806894494e+16,AmaNEk,G2 Esports,CT,-2294.9130859375,-322.0386657714844,-167.96875,101.0,Inside Market Doors,67.3956298828125,1.29638671875,76561198012872053,huNter-,G2 Esports,CT,-2114.22265625,831.9969482421875,-121.3483657836914,371,Underneath B apps plat,313.79150390625,317.197265625,HE Grenade,2,2,0,0,Generic,24,spirit-vs-g2-mirage,de_mirage
3719,432403,81.421875,7.656119801287205e+16,huNter-,G2 Esports,CT,-2180.551025390625,827.0650634765625,-123.3381118774414,205.0,Underneath B apps plat,293.2635498046875,3.922119140625,76561198045898864,chopper,Team Spirit,T,-2033.989501953125,486.31036376953125,-163.54537963867188,51,Left Side Platform,135.8294677734375,2.274169921875,M4A1,91,91,19,19,Head,24,spirit-vs-g2-mirage,de_mirage
3720,432416,81.5234375,7.656119801287205e+16,huNter-,G2 Esports,CT,-2180.839599609375,826.947998046875,-123.32503509521484,205.0,Underneath B apps plat,291.5606689453125,2.977294921875,76561198045898864,chopper,Team Spirit,T,-2040.4715576171875,487.727294921875,-163.8996124267578,51,Left Side Platform,129.8529052734375,1.043701171875,M4A1,91,9,19,19,Head,24,spirit-vs-g2-mirage,de_mirage
