,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds,Percentage Damage Dealt,Percentage Kills,Percentage Deaths,Percentage Damage Taken
3335,A Ramp,KRIMZ,0,1,-1,0,100,-100,T,28,0.0,0.0,0.06684491978609625,0.07681671531725304
3336,Deep T Apps,RUSH,0,0,0,0,0,0,CT,35,0.0,0.0,0.0,0.0
3337,Deep T Apps,RUSH,0,4,-4,0,371,-371,T,35,0.0,0.0,0.267379679144385,0.2849900138270087
3338,CT Side Apps,RUSH,0,1,-1,0,100,-100,CT,35,0.0,0.0,0.06684491978609625,0.07681671531725304
3339,CT Side Apps,RUSH,0,2,-2,0,191,-191,T,35,0.0,0.0,0.1336898395721925,0.1467199262559533
3340,Default A,RUSH,0,0,0,0,0,0,CT,35,0.0,0.0,0.0,0.0
3341,Default A,RUSH,0,3,-3,0,257,-257,T,35,0.0,0.0,0.2005347593582888,0.1974189583653403
3342,T Deep Apps Underpass/Apps Peek,RUSH,0,0,0,0,0,0,CT,35,0.0,0.0,0.0,0.0
3343,T Deep Apps Underpass/Apps Peek,RUSH,0,2,-2,0,200,-200,T,35,0.0,0.0,0.1336898395721925,0.15363343063450607
3344,Back Left B Site From T's' Perspective,RUSH,0,0,0,0,0,0,CT,35,0.0,0.0,0.0,0.0
3345,Back Left B Site From T's' Perspective,RUSH,0,1,-1,0,100,-100,T,35,0.0,0.0,0.06684491978609625,0.07681671531725304
3346,Close Left CT A Ramp,RUSH,0,0,0,0,0,0,CT,35,0.0,0.0,0.0,0.0
3347,Close Left CT A Ramp,RUSH,0,2,-2,0,185,-185,T,35,0.0,0.0,0.1336898395721925,0.14211092333691813
3348,A Site,RUSH,0,0,0,0,0,0,CT,35,0.0,0.0,0.0,0.0
3349,A Site,RUSH,0,2,-2,0,151,-151,T,35,0.0,0.0,0.1336898395721925,0.11599324012905209
3350,Firebox,RUSH,0,0,0,0,0,0,CT,35,0.0,0.0,0.0,0.0
3351,Firebox,RUSH,0,1,-1,0,78,-78,T,35,0.0,0.0,0.06684491978609625,0.05991703794745736
3352,Leftside Connector,RUSH,0,1,-1,0,100,-100,CT,35,0.0,0.0,0.06684491978609625,0.07681671531725304
3353,Leftside Connector,RUSH,0,0,0,0,0,0,T,35,0.0,0.0,0.0,0.0
3354,Top Balcony,RUSH,0,0,0,0,0,0,CT,35,0.0,0.0,0.0,0.0
3355,Top Balcony,RUSH,0,1,-1,0,100,-100,T,35,0.0,0.0,0.06684491978609625,0.07681671531725304
3356,Bench,RUSH,0,1,-1,0,74,-74,CT,35,0.0,0.0,0.06684491978609625,0.05684436933476724
3357,Bench,RUSH,0,0,0,0,0,0,T,35,0.0,0.0,0.0,0.0
3358,Deep Catwalk,RUSH,0,1,-1,0,100,-100,CT,35,0.0,0.0,0.06684491978609625,0.07681671531725304
3359,Deep Catwalk,RUSH,0,0,0,0,0,0,T,35,0.0,0.0,0.0,0.0
3360,Ticketbooth ,RUSH,0,1,-1,0,100,-100,CT,35,0.0,0.0,0.06684491978609625,0.07681671531725304
3361,Ticketbooth ,RUSH,0,0,0,0,0,0,T,35,0.0,0.0,0.0,0.0
3362,Sandwhich,RUSH,0,0,0,0,0,0,CT,35,0.0,0.0,0.0,0.0
3363,Sandwhich,RUSH,0,1,-1,0,46,-46,T,35,0.0,0.0,0.06684491978609625,0.0353356890459364
3364,CT Deep Catwalk Mid peek,RUSH,0,1,-1,0,100,-100,CT,35,0.0,0.0,0.06684491978609625,0.07681671531725304
3365,CT Deep Catwalk Mid peek,RUSH,0,0,0,0,0,0,T,35,0.0,0.0,0.0,0.0
3366,A Site Exposed to Stairs Connector Cat,RUSH,0,0,0,0,0,0,CT,35,0.0,0.0,0.0,0.0
3367,A Site Exposed to Stairs Connector Cat,RUSH,0,1,-1,0,100,-100,T,35,0.0,0.0,0.06684491978609625,0.07681671531725304
3368,Bottom Connector,RUSH,0,0,0,0,0,0,CT,35,0.0,0.0,0.0,0.0
3369,Bottom Connector,RUSH,0,1,-1,0,100,-100,T,35,0.0,0.0,0.06684491978609625,0.07681671531725304
3370,CT Left Side,RUSH,0,1,-1,0,100,-100,CT,35,0.0,0.0,0.06684491978609625,0.07681671531725304
3371,CT Left Side,RUSH,0,0,0,0,0,0,T,35,0.0,0.0,0.0,0.0
3372,Arch,RUSH,0,1,-1,0,73,-73,CT,35,0.0,0.0,0.06684491978609625,0.05607620218159472
3373,Arch,RUSH,0,0,0,0,0,0,T,35,0.0,0.0,0.0,0.0
3374,Jungle Plant,RUSH,0,0,0,0,0,0,CT,35,0.0,0.0,0.0,0.0
3375,Jungle Plant,RUSH,0,1,-1,0,28,-28,T,35,0.0,0.0,0.06684491978609625,0.021508680288830847
3376,B Bombsite Cross to Catwalk,RUSH,0,0,0,0,0,0,CT,35,0.0,0.0,0.0,0.0
3377,B Bombsite Cross to Catwalk,RUSH,0,0,0,0,0,0,T,35,0.0,0.0,0.0,0.0
3378,Deep Jungle,RUSH,0,0,0,0,0,0,CT,35,0.0,0.0,0.0,0.0
3379,Deep Jungle,RUSH,0,1,-1,0,100,-100,T,35,0.0,0.0,0.06684491978609625,0.07681671531725304
3380,Triple Box,RUSH,0,0,0,0,0,0,CT,35,0.0,0.0,0.0,0.0
3381,Triple Box,RUSH,0,1,-1,0,2,-2,T,35,0.0,0.0,0.06684491978609625,0.0015363343063450607
3382,CT Catwalk,NAF,0,0,0,0,0,0,CT,28,0.0,0.0,0.0,0.0
3383,CT Catwalk,NAF,0,1,-1,0,100,-100,T,28,0.0,0.0,0.06684491978609625,0.07681671531725304
3384,A Site,NAF,0,1,-1,0,73,-73,CT,28,0.0,0.0,0.06684491978609625,0.05607620218159472
3385,A Site,NAF,0,1,-1,0,84,-84,T,28,0.0,0.0,0.06684491978609625,0.06452604086649255
3386,A Ramp,NAF,0,0,0,0,0,0,CT,28,0.0,0.0,0.0,0.0
3387,A Ramp,NAF,0,2,-2,0,200,-200,T,28,0.0,0.0,0.1336898395721925,0.15363343063450607
3388,T Deep Apps Underpass/Apps Peek,NAF,0,1,-1,0,100,-100,CT,28,0.0,0.0,0.06684491978609625,0.07681671531725304
3389,T Deep Apps Underpass/Apps Peek,NAF,0,0,0,0,0,0,T,28,0.0,0.0,0.0,0.0
3390,CT Side Apps,NAF,0,1,-1,0,100,-100,CT,28,0.0,0.0,0.06684491978609625,0.07681671531725304
3391,CT Side Apps,NAF,0,0,0,0,0,0,T,28,0.0,0.0,0.0,0.0
3392,Register Market,NAF,0,0,0,0,0,0,CT,28,0.0,0.0,0.0,0.0
3393,Register Market,NAF,0,1,-1,0,100,-100,T,28,0.0,0.0,0.06684491978609625,0.07681671531725304
3394,Top Balcony,NAF,0,0,0,0,0,0,CT,28,0.0,0.0,0.0,0.0
3395,Top Balcony,NAF,0,1,-1,0,100,-100,T,28,0.0,0.0,0.06684491978609625,0.07681671531725304
3396,Market Window Peek,NAF,0,0,0,0,0,0,CT,28,0.0,0.0,0.0,0.0
3397,Market Window Peek,NAF,0,1,-1,0,100,-100,T,28,0.0,0.0,0.06684491978609625,0.07681671531725304
3398,Arch,NAF,0,0,0,0,0,0,CT,28,0.0,0.0,0.0,0.0
3399,Arch,NAF,0,1,-1,0,100,-100,T,28,0.0,0.0,0.06684491978609625,0.07681671531725304
3400,A Ramp,nexa,0,0,0,0,0,0,CT,59,0.0,0.0,0.0,0.0
3401,A Ramp,nexa,0,4,-4,0,390,-390,T,59,0.0,0.0,0.267379679144385,0.2995851897372868
3402,Top Mid,nexa,0,0,0,0,0,0,CT,59,0.0,0.0,0.0,0.0
3403,Top Mid,nexa,0,3,-3,0,203,-203,T,59,0.0,0.0,0.2005347593582888,0.15593793209402368
3404,T Spawn,nexa,0,1,-1,0,100,-100,CT,59,0.0,0.0,0.06684491978609625,0.07681671531725304
3405,T Spawn,nexa,0,1,-1,0,100,-100,T,59,0.0,0.0,0.06684491978609625,0.07681671531725304
3406,Top Mid Left Side,nexa,0,0,0,0,0,0,CT,59,0.0,0.0,0.0,0.0
3407,Top Mid Left Side,nexa,0,2,-2,0,200,-200,T,59,0.0,0.0,0.1336898395721925,0.15363343063450607
3408,Close A Ramp,nexa,0,1,-1,0,100,-100,CT,59,0.0,0.0,0.06684491978609625,0.07681671531725304
3409,Close A Ramp,nexa,0,1,-1,0,100,-100,T,59,0.0,0.0,0.06684491978609625,0.07681671531725304
3410,CT Deep Catwalk Mid peek,nexa,0,0,0,0,0,0,CT,59,0.0,0.0,0.0,0.0
3411,CT Deep Catwalk Mid peek,nexa,0,0,0,0,0,0,T,59,0.0,0.0,0.0,0.0
3412,Left Side Platform,nexa,0,0,0,0,0,0,CT,59,0.0,0.0,0.0,0.0
3413,Left Side Platform,nexa,0,2,-2,0,154,-154,T,59,0.0,0.0,0.1336898395721925,0.11829774158856968
3414,Bottom Connector,nexa,0,0,0,0,0,0,CT,59,0.0,0.0,0.0,0.0
3415,Bottom Connector,nexa,0,2,-2,0,200,-200,T,59,0.0,0.0,0.1336898395721925,0.15363343063450607
3416,A Site,nexa,0,0,0,0,0,0,CT,59,0.0,0.0,0.0,0.0
3417,A Site,nexa,0,2,-2,0,129,-129,T,59,0.0,0.0,0.1336898395721925,0.09909356275925642
3418,Default A,nexa,0,0,0,0,0,0,CT,59,0.0,0.0,0.0,0.0
3419,Default A,nexa,0,2,-2,0,200,-200,T,59,0.0,0.0,0.1336898395721925,0.15363343063450607
3420,A Site Exposed to Stairs Connector Cat,nexa,0,1,-1,0,41,-41,CT,59,0.0,0.0,0.06684491978609625,0.031494853280073745
3421,A Site Exposed to Stairs Connector Cat,nexa,0,1,-1,0,100,-100,T,59,0.0,0.0,0.06684491978609625,0.07681671531725304
3422,Top Balcony,nexa,0,0,0,0,0,0,CT,59,0.0,0.0,0.0,0.0
3423,Top Balcony,nexa,0,1,-1,0,100,-100,T,59,0.0,0.0,0.06684491978609625,0.07681671531725304
3424,Catwalk Connector Peek,nexa,0,0,0,0,0,0,CT,59,0.0,0.0,0.0,0.0
3425,Catwalk Connector Peek,nexa,0,1,-1,0,100,-100,T,59,0.0,0.0,0.06684491978609625,0.07681671531725304
3426,Mid Close Connector,nexa,0,0,0,0,0,0,CT,59,0.0,0.0,0.0,0.0
3427,Mid Close Connector,nexa,0,1,-1,0,100,-100,T,59,0.0,0.0,0.06684491978609625,0.07681671531725304
3428,Underneath B apps plat,nexa,0,0,0,0,0,0,CT,59,0.0,0.0,0.0,0.0
3429,Underneath B apps plat,nexa,0,1,-1,0,100,-100,T,59,0.0,0.0,0.06684491978609625,0.07681671531725304
3430,Top Connector,nexa,0,0,0,0,0,0,CT,59,0.0,0.0,0.0,0.0
3431,Top Connector,nexa,1,1,0,100,72,28,T,59,0.0869414014953921,0.08045052292839903,0.06684491978609625,0.05530803502842219
3432,Ticketbooth ,nexa,0,1,-1,0,100,-100,CT,59,0.0,0.0,0.06684491978609625,0.07681671531725304
3433,Ticketbooth ,nexa,0,0,0,0,0,0,T,59,0.0,0.0,0.0,0.0
3434,Deep Catwalk,nexa,0,0,0,0,0,0,CT,59,0.0,0.0,0.0,0.0
3435,Deep Catwalk,nexa,0,1,-1,0,100,-100,T,59,0.0,0.0,0.06684491978609625,0.07681671531725304
3436,CT Catwalk,nexa,0,1,-1,0,100,-100,CT,59,0.0,0.0,0.06684491978609625,0.07681671531725304
3437,CT Catwalk,nexa,0,0,0,0,0,0,T,59,0.0,0.0,0.0,0.0
3438,Inside Market Doors,nexa,0,1,-1,0,32,-32,CT,59,0.0,0.0,0.06684491978609625,0.024581348901520972
3439,Inside Market Doors,nexa,0,0,0,0,0,0,T,59,0.0,0.0,0.0,0.0
3440,T Spawn A Ramp,nexa,0,0,0,0,0,0,CT,59,0.0,0.0,0.0,0.0
3441,T Spawn A Ramp,nexa,0,1,-1,0,100,-100,T,59,0.0,0.0,0.06684491978609625,0.07681671531725304
3442,Tetris,nexa,0,0,0,0,0,0,CT,59,0.0,0.0,0.0,0.0
3443,Tetris,nexa,0,1,-1,0,100,-100,T,59,0.0,0.0,0.06684491978609625,0.07681671531725304
3444,Register Market,nexa,0,1,-1,0,100,-100,CT,59,0.0,0.0,0.06684491978609625,0.07681671531725304
3445,Register Market,nexa,0,0,0,0,0,0,T,59,0.0,0.0,0.0,0.0
3446,Flowerpot CT,nexa,0,0,0,0,0,0,CT,59,0.0,0.0,0.0,0.0
3447,Flowerpot CT,nexa,0,1,-1,0,0,0,T,59,0.0,0.0,0.06684491978609625,0.0
3448,Triple Box,nexa,0,1,-1,0,100,-100,CT,59,0.0,0.0,0.06684491978609625,0.07681671531725304
3449,Triple Box,nexa,0,0,0,0,0,0,T,59,0.0,0.0,0.0,0.0
3450,Snipers Nest,nexa,0,1,-1,0,100,-100,CT,59,0.0,0.0,0.06684491978609625,0.07681671531725304
3451,Snipers Nest,nexa,0,0,0,0,0,0,T,59,0.0,0.0,0.0,0.0
3452,Bottom Stairs,nexa,0,1,-1,0,100,-100,CT,59,0.0,0.0,0.06684491978609625,0.07681671531725304
3453,Bottom Stairs,nexa,0,0,0,0,0,0,T,59,0.0,0.0,0.0,0.0
3454,Deep T Apps,nexa,0,0,0,0,0,0,CT,59,0.0,0.0,0.0,0.0
3455,Deep T Apps,nexa,0,1,-1,0,100,-100,T,59,0.0,0.0,0.06684491978609625,0.07681671531725304
3456,Ticketbooth ,Twistzz,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3457,Ticketbooth ,Twistzz,0,1,-1,0,6,-6,T,51,0.0,0.0,0.06684491978609625,0.004609002919035182
3458,Top Mid Left Side,Twistzz,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3459,Top Mid Left Side,Twistzz,0,2,-2,0,144,-144,T,51,0.0,0.0,0.1336898395721925,0.11061607005684437
3460,Catwalk Plant B Site,Twistzz,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3461,Catwalk Plant B Site,Twistzz,0,1,-1,0,38,-38,T,51,0.0,0.0,0.06684491978609625,0.02919035182055615
3462,Underneath B apps plat,Twistzz,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3463,Underneath B apps plat,Twistzz,0,1,-1,0,9,-9,T,51,0.0,0.0,0.06684491978609625,0.006913504378552773
3464,Jungle Plant,Twistzz,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3465,Jungle Plant,Twistzz,0,1,-1,0,100,-100,T,51,0.0,0.0,0.06684491978609625,0.07681671531725304
3466,Back Left B Site From T's' Perspective,Twistzz,0,1,-1,0,100,-100,CT,51,0.0,0.0,0.06684491978609625,0.07681671531725304
3467,Back Left B Site From T's' Perspective,Twistzz,0,0,0,0,0,0,T,51,0.0,0.0,0.0,0.0
3468,Top Connector,Twistzz,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3469,Top Connector,Twistzz,0,1,-1,0,53,-53,T,51,0.0,0.0,0.06684491978609625,0.04071285911814411
3470,Bench Closer To Jungle,Twistzz,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3471,Bench Closer To Jungle,Twistzz,0,1,-1,0,67,-67,T,51,0.0,0.0,0.06684491978609625,0.05146719926255953
3472,Deep T Apps,Twistzz,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3473,Deep T Apps,Twistzz,0,1,-1,0,100,-100,T,51,0.0,0.0,0.06684491978609625,0.07681671531725304
3474,Right Side Connector,Twistzz,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3475,Right Side Connector,Twistzz,0,1,-1,0,100,-100,T,51,0.0,0.0,0.06684491978609625,0.07681671531725304
3476,Triple Box,Twistzz,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3477,Triple Box,Twistzz,0,1,-1,0,100,-100,T,51,0.0,0.0,0.06684491978609625,0.07681671531725304
3478,Apartments Right CT Corner,Twistzz,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3479,Apartments Right CT Corner,Twistzz,0,0,0,0,0,0,T,51,0.0,0.0,0.0,0.0
3480,Tetris,Twistzz,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3481,Tetris,Twistzz,0,1,-1,0,100,-100,T,51,0.0,0.0,0.06684491978609625,0.07681671531725304
3482,Top Mid,Twistzz,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3483,Top Mid,Twistzz,0,1,-1,0,81,-81,T,51,0.0,0.0,0.06684491978609625,0.06222153940697495
3484,Inside Market Doors,Twistzz,0,1,-1,0,100,-100,CT,51,0.0,0.0,0.06684491978609625,0.07681671531725304
3485,Inside Market Doors,Twistzz,0,0,0,0,0,0,T,51,0.0,0.0,0.0,0.0
3486,A Site,Twistzz,0,1,-1,0,100,-100,CT,51,0.0,0.0,0.06684491978609625,0.07681671531725304
3487,A Site,Twistzz,0,0,0,0,0,0,T,51,0.0,0.0,0.0,0.0
3488,Top Balcony,coldzera,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3489,Top Balcony,coldzera,0,3,-3,0,356,-356,T,51,0.0,0.0,0.2005347593582888,0.2734675065294208
3490,T Palace Stairs Peek,coldzera,0,1,-1,0,46,-46,CT,51,0.0,0.0,0.06684491978609625,0.0353356890459364
3491,T Palace Stairs Peek,coldzera,0,2,-2,0,211,-211,T,51,0.0,0.0,0.1336898395721925,0.1620832693194039
3492,T Spawn A Ramp,coldzera,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3493,T Spawn A Ramp,coldzera,0,1,-1,0,100,-100,T,51,0.0,0.0,0.06684491978609625,0.07681671531725304
3494,Back B Site Peeking Apps/Plat,coldzera,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3495,Back B Site Peeking Apps/Plat,coldzera,0,1,-1,0,34,-34,T,51,0.0,0.0,0.06684491978609625,0.026117683207866033
3496,CT Catwalk,coldzera,0,1,-1,0,100,-100,CT,51,0.0,0.0,0.06684491978609625,0.07681671531725304
3497,CT Catwalk,coldzera,0,0,0,0,0,0,T,51,0.0,0.0,0.0,0.0
3498,Top STairs,coldzera,0,1,-1,0,100,-100,CT,51,0.0,0.0,0.06684491978609625,0.07681671531725304
3499,Top STairs,coldzera,0,0,0,0,0,0,T,51,0.0,0.0,0.0,0.0
3500,A Ramp,coldzera,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3501,A Ramp,coldzera,0,1,-1,0,70,-70,T,51,0.0,0.0,0.06684491978609625,0.053771700722077126
3502,Top Mid,coldzera,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3503,Top Mid,coldzera,0,0,0,0,0,0,T,51,0.0,0.0,0.0,0.0
3504,Deep Catwalk,coldzera,0,1,-1,0,100,-100,CT,51,0.0,0.0,0.06684491978609625,0.07681671531725304
3505,Deep Catwalk,coldzera,0,0,0,0,0,0,T,51,0.0,0.0,0.0,0.0
3506,CT Side Apps,coldzera,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3507,CT Side Apps,coldzera,0,1,-1,0,100,-100,T,51,0.0,0.0,0.06684491978609625,0.07681671531725304
3508,Ticketbooth ,coldzera,0,1,-1,0,100,-100,CT,51,0.0,0.0,0.06684491978609625,0.07681671531725304
3509,Ticketbooth ,coldzera,0,0,0,0,0,0,T,51,0.0,0.0,0.0,0.0
3510,Left Side Platform,coldzera,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3511,Left Side Platform,coldzera,0,1,-1,0,100,-100,T,51,0.0,0.0,0.06684491978609625,0.07681671531725304
3512,Deep Palace,coldzera,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3513,Deep Palace,coldzera,0,1,-1,0,100,-100,T,51,0.0,0.0,0.06684491978609625,0.07681671531725304
3514,A Site,coldzera,0,1,-1,0,15,-15,CT,51,0.0,0.0,0.06684491978609625,0.011522507297587956
3515,A Site,coldzera,0,0,0,0,0,0,T,51,0.0,0.0,0.0,0.0
3516,Deep CT,coldzera,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3517,Deep CT,coldzera,0,0,0,0,0,0,T,51,0.0,0.0,0.0,0.0
3518,T Spawn,coldzera,0,0,0,0,0,0,CT,51,0.0,0.0,0.0,0.0
3519,T Spawn,coldzera,0,1,-1,0,83,-83,T,51,0.0,0.0,0.06684491978609625,0.06375787371332002
3520,Default A,coldzera,0,1,-1,0,100,-100,CT,51,0.0,0.0,0.06684491978609625,0.07681671531725304
3521,Default A,coldzera,0,0,0,0,0,0,T,51,0.0,0.0,0.0,0.0
3522,Tetris,apEX,0,0,0,0,0,0,CT,27,0.0,0.0,0.0,0.0
3523,Tetris,apEX,0,2,-2,0,57,-57,T,27,0.0,0.0,0.1336898395721925,0.04378552773083423
3524,CT Catwalk,apEX,0,0,0,0,0,0,CT,27,0.0,0.0,0.0,0.0
3525,CT Catwalk,apEX,1,2,-1,100,200,-100,T,27,0.0869414014953921,0.08045052292839903,0.1336898395721925,0.15363343063450607
3526,A Ramp,apEX,0,0,0,0,0,0,CT,27,0.0,0.0,0.0,0.0
3527,A Ramp,apEX,0,2,-2,0,185,-185,T,27,0.0,0.0,0.1336898395721925,0.14211092333691813
3528,Close Market door,apEX,0,1,-1,0,100,-100,CT,27,0.0,0.0,0.06684491978609625,0.07681671531725304
3529,Close Market door,apEX,0,0,0,0,0,0,T,27,0.0,0.0,0.0,0.0
3530,T Palace Stairs Peek,apEX,0,1,-1,0,100,-100,CT,27,0.0,0.0,0.06684491978609625,0.07681671531725304
3531,T Palace Stairs Peek,apEX,0,0,0,0,0,0,T,27,0.0,0.0,0.0,0.0
3532,Back Left B Site From T's' Perspective,apEX,0,0,0,0,0,0,CT,27,0.0,0.0,0.0,0.0
3533,Back Left B Site From T's' Perspective,apEX,0,0,0,0,0,0,T,27,0.0,0.0,0.0,0.0
3534,B Bombsite Cross to Catwalk,apEX,0,0,0,0,0,0,CT,27,0.0,0.0,0.0,0.0
3535,B Bombsite Cross to Catwalk,apEX,0,1,-1,0,100,-100,T,27,0.0,0.0,0.06684491978609625,0.07681671531725304
3536,Top Mid,apEX,0,0,0,0,0,0,CT,27,0.0,0.0,0.0,0.0
3537,Top Mid,apEX,0,1,-1,0,100,-100,T,27,0.0,0.0,0.06684491978609625,0.07681671531725304
3538,Jungle Plant,apEX,0,0,0,0,0,0,CT,27,0.0,0.0,0.0,0.0
3539,Jungle Plant,apEX,0,1,-1,0,100,-100,T,27,0.0,0.0,0.06684491978609625,0.07681671531725304
3540,Market Window Peek,apEX,0,0,0,0,0,0,CT,27,0.0,0.0,0.0,0.0
3541,Market Window Peek,apEX,0,0,0,0,0,0,T,27,0.0,0.0,0.0,0.0
3542,Catwalk Connector Peek,apEX,0,0,0,0,0,0,CT,27,0.0,0.0,0.0,0.0
3543,Catwalk Connector Peek,apEX,0,1,-1,0,100,-100,T,27,0.0,0.0,0.06684491978609625,0.07681671531725304
3544,Bottom Stairs,apEX,0,1,-1,0,100,-100,CT,27,0.0,0.0,0.06684491978609625,0.07681671531725304
3545,Bottom Stairs,apEX,0,0,0,0,84,-84,T,27,0.0,0.0,0.0,0.06452604086649255
3546,A Ramp,TeSeS,0,1,-1,0,100,-100,CT,27,0.0,0.0,0.06684491978609625,0.07681671531725304
3547,A Ramp,TeSeS,0,1,-1,0,2,-2,T,27,0.0,0.0,0.06684491978609625,0.0015363343063450607
3548,Top Balcony,TeSeS,0,1,-1,0,5,-5,CT,27,0.0,0.0,0.06684491978609625,0.003840835765862652
3549,Top Balcony,TeSeS,0,1,-1,0,100,-100,T,27,0.0,0.0,0.06684491978609625,0.07681671531725304
3550,Deep T Spawn T Ramp,TeSeS,0,1,-1,0,100,-100,CT,27,0.0,0.0,0.06684491978609625,0.07681671531725304
3551,Deep T Spawn T Ramp,TeSeS,0,0,0,0,0,0,T,27,0.0,0.0,0.0,0.0
3552,CT Catwalk,TeSeS,0,0,0,0,0,0,CT,27,0.0,0.0,0.0,0.0
3553,CT Catwalk,TeSeS,0,1,-1,0,78,-78,T,27,0.0,0.0,0.06684491978609625,0.05991703794745736
3554,Leftside Connector,TeSeS,0,0,0,0,0,0,CT,27,0.0,0.0,0.0,0.0
3555,Leftside Connector,TeSeS,0,1,-1,0,97,-97,T,27,0.0,0.0,0.06684491978609625,0.07451221385773545
3556,Close A Ramp,TeSeS,0,0,0,0,0,0,CT,27,0.0,0.0,0.0,0.0
3557,Close A Ramp,TeSeS,0,1,-1,0,18,-18,T,27,0.0,0.0,0.06684491978609625,0.013827008757105547
3558,Ladder Room Catwalk Side,TeSeS,0,0,0,0,0,0,CT,27,0.0,0.0,0.0,0.0
3559,Ladder Room Catwalk Side,TeSeS,0,0,0,0,0,0,T,27,0.0,0.0,0.0,0.0
3560,Deep Catwalk,TeSeS,0,0,0,0,0,0,CT,27,0.0,0.0,0.0,0.0
3561,Deep Catwalk,TeSeS,0,1,-1,0,100,-100,T,27,0.0,0.0,0.06684491978609625,0.07681671531725304
3562,Catwalk T Aparments Peek,TeSeS,0,1,-1,0,100,-100,CT,27,0.0,0.0,0.06684491978609625,0.07681671531725304
3563,Catwalk T Aparments Peek,TeSeS,0,0,0,0,0,0,T,27,0.0,0.0,0.0,0.0
3564,Van Barrel Peek,TeSeS,0,0,0,0,0,0,CT,27,0.0,0.0,0.0,0.0
3565,Van Barrel Peek,TeSeS,0,1,-1,0,0,0,T,27,0.0,0.0,0.06684491978609625,0.0
3566,Bottom Stairs,TeSeS,0,0,0,0,0,0,CT,27,0.0,0.0,0.0,0.0
3567,Bottom Stairs,TeSeS,0,0,0,0,0,0,T,27,0.0,0.0,0.0,0.0
3568,Right Side Connector,TeSeS,0,0,0,0,0,0,CT,27,0.0,0.0,0.0,0.0
3569,Right Side Connector,TeSeS,0,1,-1,0,100,-100,T,27,0.0,0.0,0.06684491978609625,0.07681671531725304
3570,CT Side Apps,TeSeS,0,0,0,0,0,0,CT,27,0.0,0.0,0.0,0.0
3571,CT Side Apps,TeSeS,0,1,-1,0,100,-100,T,27,0.0,0.0,0.06684491978609625,0.07681671531725304
3572,B site Market Plant,TeSeS,0,1,-1,0,100,-100,CT,27,0.0,0.0,0.06684491978609625,0.07681671531725304
3573,B site Market Plant,TeSeS,0,0,0,0,0,0,T,27,0.0,0.0,0.0,0.0
3574,T Deep apps,TeSeS,0,1,-1,0,100,-100,CT,27,0.0,0.0,0.06684491978609625,0.07681671531725304
3575,T Deep apps,TeSeS,0,0,0,0,0,0,T,27,0.0,0.0,0.0,0.0
3576,Bench,TeSeS,0,0,0,0,0,0,CT,27,0.0,0.0,0.0,0.0
3577,Bench,TeSeS,0,1,-1,0,67,-67,T,27,0.0,0.0,0.06684491978609625,0.05146719926255953
3578,Bottom Connector,TeSeS,0,1,-1,0,100,-100,CT,27,0.0,0.0,0.06684491978609625,0.07681671531725304
3579,Bottom Connector,TeSeS,0,0,0,0,0,0,T,27,0.0,0.0,0.0,0.0
3580,CT Deep Catwalk Mid peek,VINI,0,4,-4,0,400,-400,CT,56,0.0,0.0,0.267379679144385,0.30726686126901215
3581,CT Deep Catwalk Mid peek,VINI,0,1,-1,0,78,-78,T,56,0.0,0.0,0.06684491978609625,0.05991703794745736
3582,Ticketbooth ,VINI,0,2,-2,0,200,-200,CT,56,0.0,0.0,0.1336898395721925,0.15363343063450607
3583,Ticketbooth ,VINI,0,0,0,0,0,0,T,56,0.0,0.0,0.0,0.0
3584,Top Balcony,VINI,0,0,0,0,0,0,CT,56,0.0,0.0,0.0,0.0
3585,Top Balcony,VINI,0,3,-3,0,175,-175,T,56,0.0,0.0,0.2005347593582888,0.13442925180519283
3586,T Palace Stairs Peek,VINI,0,0,0,0,0,0,CT,56,0.0,0.0,0.0,0.0
